path,clip_id,split,x,y,w,h,s_px,f_px,distance_m,band
data/frames/A/000255.jpg,A,train,0.049985,0.439859,0.009401,0.008024,8.67,1483.64,342.41,far_200_400
data/frames/A/000255.jpg,A,train,0.983429,0.428208,0.009597,0.012303,13.29,1483.64,223.32,far_200_400
data/frames/A/000255.jpg,A,train,0.628428,0.420204,0.007781,0.009083,9.81,1483.64,302.49,far_200_400
data/frames/A/000255.jpg,A,train,0.263088,0.451982,0.016413,0.009660,10.43,1483.64,284.42,far_200_400
data/frames/A/000255.jpg,A,train,0.466797,0.775694,0.008594,0.020833,16.50,1483.64,179.83,near_0_200
data/frames/A/000255.jpg,A,train,0.491016,0.409722,0.008594,0.025000,16.50,1483.64,179.83,near_0_200
data/frames/A/000255.jpg,A,train,0.675781,0.409028,0.025000,0.020833,22.50,1483.64,131.88,near_0_200
data/frames/A/000255.jpg,A,train,0.471875,0.440972,0.007812,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/A/000255.jpg,A,train,0.503906,0.872917,0.010937,0.020833,21.00,1483.64,141.31,near_0_200
data/frames/A/000255.jpg,A,train,0.190625,0.477778,0.034375,0.019444,21.00,1483.64,141.30,near_0_200
data/frames/A/000270.jpg,A,train,0.244227,0.446714,0.009340,0.008954,9.67,1483.64,306.84,far_200_400
data/frames/A/000270.jpg,A,train,0.955046,0.426075,0.008824,0.009531,10.29,1483.64,288.27,far_200_400
data/frames/A/000270.jpg,A,train,0.596438,0.420643,0.008349,0.009419,10.17,1483.64,291.70,far_200_400
data/frames/A/000270.jpg,A,train,0.963500,0.448930,0.010696,0.009282,10.02,1483.64,296.00,far_200_400
data/frames/A/000270.jpg,A,train,0.284421,0.451648,0.014739,0.010200,11.02,1483.64,269.36,far_200_400
data/frames/A/000270.jpg,A,train,0.344012,0.420162,0.007647,0.009126,9.86,1483.64,301.06,far_200_400
data/frames/A/000270.jpg,A,train,0.661876,0.436823,0.007699,0.009459,10.22,1483.64,290.46,far_200_400
data/frames/A/000270.jpg,A,train,0.467187,0.840278,0.006250,0.022222,12.00,1483.64,247.27,far_200_400
data/frames/A/000270.jpg,A,train,0.502734,0.816667,0.008594,0.022222,16.50,1483.64,179.83,near_0_200
data/frames/A/000270.jpg,A,train,0.490234,0.386111,0.008594,0.016667,16.50,1483.64,179.83,near_0_200
data/frames/A/000270.jpg,A,train,0.472656,0.479167,0.007812,0.016667,15.00,1483.64,197.83,near_0_200
data/frames/A/000270.jpg,A,train,0.513672,0.437500,0.007031,0.016667,13.50,1483.64,219.81,far_200_400
data/frames/A/000270.jpg,A,train,0.655469,0.409722,0.028125,0.016667,18.00,1483.64,164.85,near_0_200
data/frames/A/000270.jpg,A,train,0.208594,0.478472,0.034375,0.018056,19.50,1483.64,152.16,near_0_200
data/frames/A/000270.jpg,A,train,0.226562,0.570139,0.009375,0.018056,18.00,1483.64,164.85,near_0_200
data/frames/A/000285.jpg,A,train,0.309338,0.450876,0.019878,0.011482,12.40,1483.64,239.29,far_200_400
data/frames/A/000285.jpg,A,train,0.990829,0.450264,0.009508,0.009866,10.66,1483.64,278.48,far_200_400
data/frames/A/000285.jpg,A,train,0.927800,0.426173,0.008958,0.011928,12.88,1483.64,230.34,far_200_400
data/frames/A/000285.jpg,A,train,0.273682,0.446349,0.010497,0.009252,9.99,1483.64,296.96,far_200_400
data/frames/A/000285.jpg,A,train,0.066170,0.464072,0.009686,0.008507,9.19,1483.64,322.97,far_200_400
data/frames/A/000285.jpg,A,train,0.316495,0.420259,0.006327,0.008384,9.05,1483.64,327.70,far_200_400
data/frames/A/000285.jpg,A,train,0.271804,0.515500,0.008988,0.011004,11.88,1483.64,249.68,far_200_400
data/frames/A/000285.jpg,A,train,0.012168,0.436453,0.007645,0.009415,10.17,1483.64,291.82,far_200_400
data/frames/A/000285.jpg,A,train,0.638281,0.409722,0.029687,0.022222,24.00,1483.64,123.64,near_0_200
data/frames/A/000285.jpg,A,train,0.501953,0.759028,0.011719,0.018056,19.50,1483.64,152.16,near_0_200
data/frames/A/000285.jpg,A,train,0.466797,0.912500,0.007031,0.022222,13.50,1483.64,219.81,far_200_400
data/frames/A/000285.jpg,A,train,0.472266,0.520139,0.008594,0.020833,16.50,1483.64,179.83,near_0_200
data/frames/A/000285.jpg,A,train,0.488672,0.362500,0.010156,0.016667,18.00,1483.64,164.85,near_0_200
data/frames/A/000285.jpg,A,train,0.512109,0.414583,0.010156,0.020833,19.50,1483.64,152.17,near_0_200
data/frames/A/000285.jpg,A,train,0.472656,0.604861,0.007812,0.023611,15.00,1483.64,197.83,near_0_200
data/frames/A/000285.jpg,A,train,0.435937,0.559722,0.007812,0.019444,15.00,1483.64,197.83,near_0_200
data/frames/A/000300.jpg,A,train,0.397791,0.417950,0.007910,0.007994,8.63,1483.64,343.69,far_200_400
data/frames/A/000300.jpg,A,train,0.375597,0.426302,0.009887,0.009665,10.44,1483.64,284.27,far_200_400
data/frames/A/000300.jpg,A,train,0.433606,0.578103,0.005742,0.014715,11.02,1483.64,269.15,far_200_400
data/frames/A/000300.jpg,A,train,0.721733,0.437362,0.007253,0.008392,9.06,1483.64,327.39,far_200_400
data/frames/A/000300.jpg,A,train,0.330111,0.450321,0.018102,0.010324,11.15,1483.64,266.13,far_200_400
data/frames/A/000300.jpg,A,train,0.899904,0.424218,0.009187,0.009951,10.75,1483.64,276.10,far_200_400
data/frames/A/000300.jpg,A,train,0.616781,0.414504,0.033022,0.021068,22.75,1483.64,130.41,near_0_200
data/frames/A/000300.jpg,A,train,0.471875,0.568750,0.010937,0.023611,21.00,1483.64,141.31,near_0_200
data/frames/A/000300.jpg,A,train,0.498437,0.709722,0.009375,0.025000,18.00,1483.64,164.85,near_0_200
data/frames/A/000300.jpg,A,train,0.466406,0.981944,0.009375,0.025000,18.00,1483.64,164.85,near_0_200
data/frames/A/000300.jpg,A,train,0.289453,0.422222,0.010156,0.011111,12.00,1483.64,247.28,far_200_400
data/frames/A/000315.jpg,A,train,0.370903,0.418863,0.008387,0.010607,11.46,1483.64,259.02,far_200_400
data/frames/A/000315.jpg,A,train,0.342695,0.426795,0.008818,0.009210,9.95,1483.64,298.31,far_200_400
data/frames/A/000315.jpg,A,train,0.353340,0.448754,0.019090,0.010722,11.58,1483.64,256.25,far_200_400
data/frames/A/000315.jpg,A,train,0.121912,0.459852,0.008842,0.008860,9.57,1483.64,310.10,far_200_400
data/frames/A/000315.jpg,A,train,0.872185,0.423573,0.008390,0.009451,10.21,1483.64,290.71,far_200_400
data/frames/A/000315.jpg,A,train,0.751830,0.437894,0.007725,0.007930,8.56,1483.64,346.47,far_200_400
data/frames/A/000315.jpg,A,train,0.599219,0.406250,0.026562,0.023611,25.50,1483.64,116.36,near_0_200
data/frames/A/000315.jpg,A,train,0.496875,0.656944,0.007812,0.022222,15.00,1483.64,197.83,near_0_200
data/frames/A/000315.jpg,A,train,0.472266,0.612500,0.010156,0.025000,19.50,1483.64,152.17,near_0_200
data/frames/A/000315.jpg,A,train,0.473828,0.709722,0.008594,0.022222,16.50,1483.64,179.83,near_0_200
data/frames/A/000315.jpg,A,train,0.485547,0.320833,0.008594,0.025000,16.50,1483.64,179.83,near_0_200
data/frames/A/000315.jpg,A,train,0.255859,0.477778,0.030469,0.019444,21.00,1483.64,141.30,near_0_200
data/frames/A/000330.jpg,A,train,0.311022,0.427205,0.008865,0.008859,9.57,1483.64,310.13,far_200_400
data/frames/A/000330.jpg,A,train,0.781788,0.438445,0.008059,0.007931,8.57,1483.64,346.42,far_200_400
data/frames/A/000330.jpg,A,train,0.344488,0.419727,0.008972,0.009655,10.43,1483.64,284.57,far_200_400
data/frames/A/000330.jpg,A,train,0.844517,0.422153,0.008340,0.009780,10.56,1483.64,280.93,far_200_400
data/frames/A/000330.jpg,A,train,0.232666,0.424891,0.008455,0.008482,9.16,1483.64,323.92,far_200_400
data/frames/A/000330.jpg,A,train,0.280016,0.452120,0.010962,0.008135,8.79,1483.64,337.74,far_200_400
data/frames/A/000330.jpg,A,train,0.578906,0.406944,0.026562,0.019444,21.00,1483.64,141.30,near_0_200
data/frames/A/000330.jpg,A,train,0.485938,0.297917,0.012500,0.018056,19.50,1483.64,152.16,near_0_200
data/frames/A/000330.jpg,A,train,0.496875,0.616667,0.010937,0.025000,21.00,1483.64,141.31,near_0_200
data/frames/A/000330.jpg,A,train,0.471484,0.666667,0.011719,0.027778,22.50,1483.64,131.88,near_0_200
data/frames/A/000330.jpg,A,train,0.475000,0.772222,0.009375,0.022222,18.00,1483.64,164.85,near_0_200
data/frames/A/000330.jpg,A,train,0.270703,0.475000,0.032031,0.016667,18.00,1483.64,164.85,near_0_200
data/frames/A/000345.jpg,A,train,0.204911,0.425306,0.007920,0.009094,9.82,1483.64,302.12,far_200_400
data/frames/A/000345.jpg,A,train,0.278717,0.430076,0.008796,0.010583,11.43,1483.64,259.61,far_200_400
data/frames/A/000345.jpg,A,train,0.282604,0.480689,0.036446,0.020405,22.04,1483.64,134.65,near_0_200
data/frames/A/000345.jpg,A,train,0.317758,0.420109,0.008118,0.009165,9.90,1483.64,299.78,far_200_400
data/frames/A/000345.jpg,A,train,0.812167,0.439601,0.007086,0.007741,8.36,1483.64,354.93,far_200_400
data/frames/A/000345.jpg,A,train,0.817198,0.422555,0.008439,0.009844,10.63,1483.64,279.10,far_200_400
data/frames/A/000345.jpg,A,train,0.560547,0.407639,0.028906,0.015278,16.50,1483.64,179.83,near_0_200
data/frames/A/000345.jpg,A,train,0.472656,0.715972,0.010937,0.023611,21.00,1483.64,141.31,near_0_200
data/frames/A/000345.jpg,A,train,0.475000,0.834722,0.006250,0.025000,12.00,1483.64,247.27,far_200_400
data/frames/A/000345.jpg,A,train,0.466406,0.839583,0.006250,0.020833,12.00,1483.64,247.27,far_200_400
data/frames/A/000345.jpg,A,train,0.493750,0.572917,0.007812,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/A/000345.jpg,A,train,0.485156,0.276389,0.009375,0.022222,18.00,1483.64,164.85,near_0_200
data/frames/A/000360.jpg,A,train,0.402984,0.424015,0.009094,0.009523,10.28,1483.64,288.51,far_200_400
data/frames/A/000360.jpg,A,train,0.416962,0.444528,0.012424,0.016834,18.18,1483.64,163.21,near_0_200
data/frames/A/000360.jpg,A,train,0.789122,0.423773,0.010770,0.013376,14.45,1483.64,205.40,far_200_400
data/frames/A/000360.jpg,A,train,0.177019,0.427640,0.007870,0.007594,8.20,1483.64,361.80,far_200_400
data/frames/A/000360.jpg,A,train,0.476953,0.905556,0.008594,0.022222,16.50,1483.64,179.83,near_0_200
data/frames/A/000360.jpg,A,train,0.473828,0.779861,0.008594,0.023611,16.50,1483.64,179.83,near_0_200
data/frames/A/000360.jpg,A,train,0.540234,0.406250,0.027344,0.020833,22.50,1483.64,131.88,near_0_200
data/frames/A/000360.jpg,A,train,0.471484,0.672222,0.005469,0.025000,10.50,1483.64,282.58,far_200_400
data/frames/A/000360.jpg,A,train,0.787109,0.443056,0.010156,0.008333,9.00,1483.64,329.71,far_200_400
data/frames/A/000360.jpg,A,train,0.507422,0.379167,0.008594,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000360.jpg,A,train,0.484375,0.259028,0.009375,0.018056,18.00,1483.64,164.85,near_0_200
data/frames/A/000375.jpg,A,train,0.370289,0.426350,0.008956,0.012115,13.08,1483.64,226.78,far_200_400
data/frames/A/000375.jpg,A,train,0.872059,0.439973,0.006822,0.007445,8.04,1483.64,369.04,far_200_400
data/frames/A/000375.jpg,A,train,0.466406,0.975694,0.007812,0.026389,15.00,1483.64,197.83,near_0_200
data/frames/A/000375.jpg,A,train,0.477344,0.986111,0.004687,0.019444,9.00,1483.64,329.73,far_200_400
data/frames/A/000375.jpg,A,train,0.475000,0.841667,0.010937,0.025000,21.00,1483.64,141.31,near_0_200
data/frames/A/000375.jpg,A,train,0.761328,0.418056,0.011719,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000390.jpg,A,train,0.902606,0.440495,0.007425,0.007731,8.35,1483.64,355.38,far_200_400
data/frames/A/000390.jpg,A,train,0.734008,0.420792,0.007689,0.009803,10.59,1483.64,280.27,far_200_400
data/frames/A/000390.jpg,A,train,0.120485,0.430697,0.008196,0.009322,10.07,1483.64,294.73,far_200_400
data/frames/A/000390.jpg,A,train,0.337950,0.426208,0.008121,0.010217,11.03,1483.64,268.91,far_200_400
data/frames/A/000390.jpg,A,train,0.236022,0.425062,0.008575,0.009215,9.95,1483.64,298.15,far_200_400
data/frames/A/000390.jpg,A,train,0.370080,0.450323,0.009734,0.007977,8.62,1483.64,344.42,far_200_400
data/frames/A/000390.jpg,A,train,0.473828,0.915972,0.010156,0.023611,19.50,1483.64,152.17,near_0_200
data/frames/A/000390.jpg,A,train,0.473047,0.789583,0.008594,0.018056,16.50,1483.64,179.83,near_0_200
data/frames/A/000390.jpg,A,train,0.403125,0.678472,0.007812,0.015278,15.00,1483.64,197.83,near_0_200
data/frames/A/000405.jpg,A,train,0.932754,0.440820,0.007873,0.008523,9.20,1483.64,322.36,far_200_400
data/frames/A/000405.jpg,A,train,0.706973,0.420111,0.008323,0.009237,9.98,1483.64,297.44,far_200_400
data/frames/A/000405.jpg,A,train,0.208684,0.426128,0.008117,0.008835,9.54,1483.64,310.98,far_200_400
data/frames/A/000405.jpg,A,train,0.402785,0.423292,0.008425,0.009187,9.92,1483.64,299.06,far_200_400
data/frames/A/000405.jpg,A,train,0.393007,0.449120,0.009536,0.008105,8.75,1483.64,338.99,far_200_400
data/frames/A/000405.jpg,A,train,0.147037,0.437861,0.008967,0.010455,11.29,1483.64,262.79,far_200_400
data/frames/A/000405.jpg,A,train,0.305000,0.427356,0.008607,0.009548,10.31,1483.64,287.75,far_200_400
data/frames/A/000405.jpg,A,train,0.860422,0.446658,0.007567,0.008744,9.44,1483.64,314.21,far_200_400
data/frames/A/000405.jpg,A,train,0.476172,0.988889,0.008594,0.016667,16.50,1483.64,179.83,near_0_200
data/frames/A/000405.jpg,A,train,0.474609,0.854167,0.010156,0.025000,19.50,1483.64,152.17,near_0_200
data/frames/A/000405.jpg,A,train,0.481641,0.206250,0.007031,0.018056,13.50,1483.64,219.81,far_200_400
data/frames/A/000420.jpg,A,train,0.114054,0.437889,0.008772,0.009570,10.34,1483.64,287.09,far_200_400
data/frames/A/000420.jpg,A,train,0.530560,0.438060,0.009961,0.009113,9.84,1483.64,301.49,far_200_400
data/frames/A/000420.jpg,A,train,0.885080,0.447158,0.007758,0.008377,9.05,1483.64,327.98,far_200_400
data/frames/A/000420.jpg,A,train,0.063351,0.435705,0.009400,0.009527,10.29,1483.64,288.39,far_200_400
data/frames/A/000420.jpg,A,train,0.181243,0.428168,0.008945,0.009008,9.73,1483.64,305.00,far_200_400
data/frames/A/000420.jpg,A,train,0.311291,0.451560,0.008168,0.007766,8.39,1483.64,353.78,far_200_400
data/frames/A/000420.jpg,A,train,0.475781,0.924306,0.006250,0.023611,12.00,1483.64,247.27,far_200_400
data/frames/A/000420.jpg,A,train,0.482031,0.188889,0.006250,0.019444,12.00,1483.64,247.27,far_200_400
data/frames/A/000420.jpg,A,train,0.372656,0.421528,0.010937,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/A/000435.jpg,A,train,0.559331,0.437438,0.009853,0.010027,10.83,1483.64,274.01,far_200_400
data/frames/A/000435.jpg,A,train,0.651676,0.420508,0.008725,0.009676,10.45,1483.64,283.95,far_200_400
data/frames/A/000435.jpg,A,train,0.034135,0.436317,0.008093,0.008669,9.36,1483.64,316.93,far_200_400
data/frames/A/000435.jpg,A,train,0.238988,0.430845,0.008998,0.009091,9.82,1483.64,302.22,far_200_400
data/frames/A/000435.jpg,A,train,0.153358,0.429497,0.008942,0.009564,10.33,1483.64,287.27,far_200_400
data/frames/A/000435.jpg,A,train,0.910109,0.447767,0.008087,0.009060,9.78,1483.64,303.25,far_200_400
data/frames/A/000435.jpg,A,train,0.480859,0.173611,0.008594,0.016667,16.50,1483.64,179.83,near_0_200
data/frames/A/000435.jpg,A,train,0.442188,0.590972,0.006250,0.018056,12.00,1483.64,247.27,far_200_400
data/frames/A/000435.jpg,A,train,0.371875,0.721528,0.009375,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/A/000450.jpg,A,train,0.588181,0.437226,0.010176,0.008832,9.54,1483.64,311.08,far_200_400
data/frames/A/000450.jpg,A,train,0.934815,0.447720,0.008753,0.008651,9.34,1483.64,317.59,far_200_400
data/frames/A/000450.jpg,A,train,0.363944,0.449727,0.008649,0.008287,8.95,1483.64,331.54,far_200_400
data/frames/A/000450.jpg,A,train,0.551169,0.444421,0.019051,0.010925,11.80,1483.64,251.49,far_200_400
data/frames/A/000450.jpg,A,train,0.623505,0.420631,0.009086,0.009237,9.98,1483.64,297.44,far_200_400
data/frames/A/000450.jpg,A,train,0.005789,0.439058,0.008498,0.009289,10.03,1483.64,295.78,far_200_400
data/frames/A/000450.jpg,A,train,0.125960,0.431180,0.009177,0.010078,10.88,1483.64,272.62,far_200_400
data/frames/A/000450.jpg,A,train,0.421875,0.414583,0.020313,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/A/000450.jpg,A,train,0.480469,0.156250,0.009375,0.015278,16.50,1483.64,179.83,near_0_200
data/frames/A/000450.jpg,A,train,0.506641,0.990972,0.010156,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/B/000000.jpg,B,train,0.481302,0.723252,0.010323,0.018623,39.64,2967.28,149.71,near_0_200
data/frames/B/000000.jpg,B,train,0.483203,0.640972,0.010156,0.018056,39.00,2967.28,152.17,near_0_200
data/frames/B/000000.jpg,B,train,0.171094,0.604861,0.015625,0.015278,33.00,2967.28,179.83,near_0_200
data/frames/B/000000.jpg,B,train,0.051953,0.611111,0.017969,0.016667,36.00,2967.28,164.85,near_0_200
data/frames/B/000012.jpg,B,train,0.041016,0.615278,0.021094,0.011111,24.00,2967.28,247.28,far_200_400
data/frames/B/000012.jpg,B,train,0.162109,0.609722,0.014844,0.011111,24.00,2967.28,247.28,far_200_400
data/frames/B/000012.jpg,B,train,0.480469,0.716667,0.009375,0.019444,36.00,2967.28,164.85,near_0_200
data/frames/B/000012.jpg,B,train,0.481250,0.637500,0.010937,0.025000,42.00,2967.28,141.31,near_0_200
data/frames/B/000024.jpg,B,train,0.032475,0.623338,0.021557,0.011279,24.36,2967.28,243.59,far_200_400
data/frames/B/000024.jpg,B,train,0.155302,0.615763,0.018543,0.012464,26.92,2967.28,220.43,far_200_400
data/frames/B/000024.jpg,B,train,0.480469,0.709722,0.010937,0.022222,42.00,2967.28,141.31,near_0_200
data/frames/B/000024.jpg,B,train,0.481641,0.631250,0.008594,0.018056,33.00,2967.28,179.83,near_0_200
data/frames/B/000036.jpg,B,train,0.020834,0.629401,0.024801,0.013140,28.38,2967.28,209.09,far_200_400
data/frames/B/000036.jpg,B,train,0.480469,0.636111,0.014063,0.022222,48.00,2967.28,123.64,near_0_200
data/frames/B/000036.jpg,B,train,0.480469,0.709028,0.012500,0.026389,48.00,2967.28,123.64,near_0_200
data/frames/B/000048.jpg,B,train,0.139468,0.627533,0.018231,0.013156,28.42,2967.28,208.84,far_200_400
data/frames/B/000048.jpg,B,train,0.480859,0.629167,0.010156,0.025000,39.00,2967.28,152.17,near_0_200
data/frames/B/000048.jpg,B,train,0.480078,0.706250,0.014844,0.023611,51.00,2967.28,116.36,near_0_200
data/frames/B/000060.jpg,B,train,0.481641,0.629861,0.010156,0.023611,39.00,2967.28,152.17,near_0_200
data/frames/B/000060.jpg,B,train,0.481641,0.702083,0.011719,0.023611,45.00,2967.28,131.88,near_0_200
data/frames/B/000060.jpg,B,train,0.130469,0.633333,0.020313,0.016667,36.00,2967.28,164.85,near_0_200
data/frames/B/000060.jpg,B,train,0.007031,0.638194,0.007812,0.020833,30.00,2967.28,197.83,near_0_200
data/frames/B/000072.jpg,B,train,0.122550,0.641440,0.018722,0.013335,28.80,2967.28,206.04,far_200_400
data/frames/B/000072.jpg,B,train,0.480859,0.625000,0.011719,0.016667,36.00,2967.28,164.85,near_0_200
data/frames/B/000072.jpg,B,train,0.480078,0.700694,0.013281,0.023611,51.00,2967.28,116.37,near_0_200
data/frames/B/000084.jpg,B,train,0.480469,0.627083,0.010937,0.020833,42.00,2967.28,141.31,near_0_200
data/frames/B/000084.jpg,B,train,0.479297,0.690278,0.014844,0.025000,54.00,2967.28,109.90,near_0_200
data/frames/B/000096.jpg,B,train,0.478906,0.623611,0.012500,0.025000,48.00,2967.28,123.64,near_0_200
data/frames/B/000096.jpg,B,train,0.478906,0.690278,0.014063,0.027778,54.00,2967.28,109.90,near_0_200
data/frames/B/000108.jpg,B,train,0.092671,0.665343,0.020041,0.013968,30.17,2967.28,196.70,near_0_200
data/frames/B/000108.jpg,B,train,0.477344,0.687500,0.010937,0.027778,42.00,2967.28,141.31,near_0_200
data/frames/B/000108.jpg,B,train,0.481641,0.625694,0.014844,0.031944,57.00,2967.28,104.11,near_0_200
data/frames/B/000120.jpg,B,train,0.477788,0.683984,0.009468,0.016571,35.79,2967.28,165.80,near_0_200
data/frames/B/000120.jpg,B,train,0.081446,0.673549,0.020066,0.015116,32.65,2967.28,181.76,near_0_200
data/frames/B/000120.jpg,B,train,0.479297,0.620833,0.008594,0.016667,33.00,2967.28,179.83,near_0_200
data/frames/B/000132.jpg,B,train,0.476562,0.617361,0.014063,0.023611,51.00,2967.28,116.36,near_0_200
data/frames/B/000132.jpg,B,train,0.479297,0.680556,0.013281,0.019444,42.00,2967.28,141.30,near_0_200
data/frames/B/000144.jpg,B,train,0.478279,0.677689,0.009669,0.017263,37.13,2967.28,159.84,near_0_200
data/frames/B/000144.jpg,B,train,0.478125,0.621528,0.010937,0.023611,42.00,2967.28,141.31,near_0_200
data/frames/B/000156.jpg,B,train,0.478125,0.620833,0.012500,0.022222,48.00,2967.28,123.64,near_0_200
data/frames/B/000156.jpg,B,train,0.476953,0.670139,0.017969,0.034722,69.00,2967.28,86.01,near_0_200
data/frames/B/000168.jpg,B,train,0.478125,0.618750,0.009375,0.015278,33.00,2967.28,179.83,near_0_200
data/frames/B/000168.jpg,B,train,0.476953,0.674306,0.011719,0.026389,45.00,2967.28,131.88,near_0_200
